trade_date,expiry,strike,option_type,price,price_sig_rv21,err_sig_rv21,tenor_bucket,mny_bucket,S,T,r_cont,moneyness
2025-10-13,2025-10-22,666.0,call,4.98,3.630041276764871,-1.3499587232351296,"(7.0, 30.0]","(1.0, 1.1]",663.0399780273438,0.024657534246575342,0.037767734335115676,1.004464319001492
2025-10-13,2025-10-22,667.0,call,4.465,3.233150653990066,-1.231849346009934,"(7.0, 30.0]","(1.0, 1.1]",663.0399780273438,0.024657534246575342,0.037767734335115676,1.0059725236846773
2025-10-13,2025-10-22,668.0,call,3.975,2.86786354226939,-1.10713645773061,"(7.0, 30.0]","(1.0, 1.1]",663.0399780273438,0.024657534246575342,0.037767734335115676,1.0074807283678628
2025-10-13,2025-10-22,669.0,call,3.51,2.5332469442513172,-0.9767530557486825,"(7.0, 30.0]","(1.0, 1.1]",663.0399780273438,0.024657534246575342,0.037767734335115676,1.0089889330510482
2025-10-13,2025-10-22,670.0,call,3.075,2.228193196965435,-0.846806803034565,"(7.0, 30.0]","(1.0, 1.1]",663.0399780273438,0.024657534246575342,0.037767734335115676,1.0104971377342336
2025-10-13,2025-10-22,671.0,call,2.685,1.9514419221698915,-0.7335580778301085,"(7.0, 30.0]","(1.0, 1.1]",663.0399780273438,0.024657534246575342,0.037767734335115676,1.0120053424174191
2025-10-13,2025-10-22,672.0,call,2.325,1.701604039450899,-0.6233959605491011,"(7.0, 30.0]","(1.0, 1.1]",663.0399780273438,0.024657534246575342,0.037767734335115676,1.0135135471006045
2025-10-13,2025-10-22,673.0,call,2.0149999999999997,1.4771870970994598,-0.5378129029005398,"(7.0, 30.0]","(1.0, 1.1]",663.0399780273438,0.024657534246575342,0.037767734335115676,1.0150217517837898
2025-10-13,2025-10-22,674.0,call,1.7,1.276621174038425,-0.42337882596157494,"(7.0, 30.0]","(1.0, 1.1]",663.0399780273438,0.024657534246575342,0.037767734335115676,1.0165299564669752
2025-10-13,2025-10-22,675.0,call,1.415,1.0982846339871202,-0.31671536601287986,"(7.0, 30.0]","(1.0, 1.1]",663.0399780273438,0.024657534246575342,0.037767734335115676,1.0180381611501608
2025-10-13,2025-10-22,676.0,call,1.2,0.9405290673619504,-0.25947093263804955,"(7.0, 30.0]","(1.0, 1.1]",663.0399780273438,0.024657534246575342,0.037767734335115676,1.0195463658333461
2025-10-13,2025-10-22,677.0,call,0.985,0.8017028327193145,-0.18329716728068546,"(7.0, 30.0]","(1.0, 1.1]",663.0399780273438,0.024657534246575342,0.037767734335115676,1.0210545705165315
2025-10-13,2025-10-22,678.0,call,0.81,0.6801727026471269,-0.12982729735287313,"(7.0, 30.0]","(1.0, 1.1]",663.0399780273438,0.024657534246575342,0.037767734335115676,1.022562775199717
2025-10-13,2025-10-22,679.0,call,0.66,0.5743432232647336,-0.0856567767352664,"(7.0, 30.0]","(1.0, 1.1]",663.0399780273438,0.024657534246575342,0.037767734335115676,1.0240709798829024
2025-10-13,2025-10-22,680.0,call,0.545,0.4826735061957663,-0.06232649380423372,"(7.0, 30.0]","(1.0, 1.1]",663.0399780273438,0.024657534246575342,0.037767734335115676,1.0255791845660878
2025-10-13,2025-10-22,685.0,call,0.175,0.1881466648694925,0.013146664869492508,"(7.0, 30.0]","(1.0, 1.1]",663.0399780273438,0.024657534246575342,0.037767734335115676,1.033120207982015
2025-10-13,2025-10-22,687.0,call,0.11499999999999999,0.12470202511581974,0.009702025115819746,"(7.0, 30.0]","(1.0, 1.1]",663.0399780273438,0.024657534246575342,0.037767734335115676,1.0361366173483857
2025-10-13,2025-10-22,689.0,call,0.07500000000000001,0.08101828534581834,0.0060182853458183305,"(7.0, 30.0]","(1.0, 1.1]",663.0399780273438,0.024657534246575342,0.037767734335115676,1.0391530267147566
2025-10-13,2025-10-22,690.0,call,0.065,0.06481390538848508,-0.0001860946115149198,"(7.0, 30.0]","(1.0, 1.1]",663.0399780273438,0.024657534246575342,0.037767734335115676,1.040661231397942
2025-10-13,2025-10-22,705.0,call,0.015,0.0012395745501236899,-0.01376042544987631,"(7.0, 30.0]","(1.0, 1.1]",663.0399780273438,0.024657534246575342,0.037767734335115676,1.0632843016457234
2025-10-13,2025-10-22,715.0,call,0.015,4.690164318862933e-05,-0.01495309835681137,"(7.0, 30.0]","(1.0, 1.1]",663.0399780273438,0.024657534246575342,0.037767734335115676,1.0783663484775776
